match_id,league,year,split,date,team1,team2,result,team1_historical_wins,team2_historical_wins,team1_recent_win_rate,team2_recent_win_rate,team1_season_win_rate,team2_season_win_rate,team1_first_dragon_rate,team1_first_herald_rate,team1_first_tower_rate,team2_first_dragon_rate,team2_first_herald_rate,team2_first_tower_rate
PCS_2024-03-02 09:05:00_J Team_West Point Esports,PCS,2024,Spring,2024/3/2 9:05,J Team,West Point Esports,1,4,1,0.5,0.2,0.00622084,0.00155521,0.4,0.5,0.5,0.6,0.7,0.5
LJL_2024-03-02 09:19:00_V3 Esports_Sengoku Gaming,LJL,2024,Spring,2024/3/2 9:19,V3 Esports,Sengoku Gaming,0,2,12,0.2,0.2,0.005439005,0.006216006,0.4,0.7,0.8,0.5,0.5,0.5
PCS_2024-03-02 09:51:00_West Point Esports_J Team,PCS,2024,Spring,2024/3/2 9:51,West Point Esports,J Team,0,1,5,0.1,0.5,0.001552795,0.006987578,0.6,0.8,0.6,0.5,0.5,0.5
VCS_2024-03-02 10:04:00_MGN Vikings Esports_MGN Blue Esports,VCS,2024,Spring,2024/3/2 10:04,MGN Vikings Esports,MGN Blue Esports,1,2,0,0.6,0.4,0.007757952,0.006206362,0.6,0.7,0.6,0.3,0.5,0.5
LJL_2024-03-02 10:19:00_V3 Esports_Sengoku Gaming,LJL,2024,Spring,2024/3/2 10:19,V3 Esports,Sengoku Gaming,1,2,13,0.2,0.2,0.005426357,0.006976744,0.3,0.6,0.7,0.4,0.5,0.5
VCS_2024-03-02 10:52:00_MGN Blue Esports_MGN Vikings Esports,VCS,2024,Spring,2024/3/2 10:52,MGN Blue Esports,MGN Vikings Esports,0,0,3,0.4,0.7,0.006196747,0.008520527,0.3,0.5,0.5,0.6,0.6,0.5
PCS_2024-03-02 11:11:00_HELL PIGS_Deep Cross Gaming,PCS,2024,Spring,2024/3/2 11:11,HELL PIGS,Deep Cross Gaming,0,2,4,0.5,0.6,0.003869969,0.009287926,0.5,0.9,0.6,0.1,0.6,0.3
LJL_2024-03-02 11:18:00_V3 Esports_Sengoku Gaming,LJL,2024,Spring,2024/3/2 11:18,V3 Esports,Sengoku Gaming,1,3,13,0.3,0.1,0.006187162,0.006960557,0.3,0.6,0.6,0.4,0.5,0.4
VCS_2024-03-02 11:55:00_Team Flash_GAM Esports,VCS,2024,Spring,2024/3/2 11:55,Team Flash,GAM Esports,0,4,8,0.2,0.6,0.005409583,0.011591963,0.9,0.7,0.5,0.4,0.7,0.7
PCS_2024-03-02 12:05:00_Deep Cross Gaming_HELL PIGS,PCS,2024,Spring,2024/3/2 12:05,Deep Cross Gaming,HELL PIGS,1,5,2,0.7,0.4,0.01003861,0.003861004,0.1,0.6,0.2,0.5,0.9,0.6
LJL_2024-03-02 12:16:00_Sengoku Gaming_V3 Esports,LJL,2024,Spring,2024/3/2 12:16,Sengoku Gaming,V3 Esports,0,13,4,0.1,0.3,0.006944444,0.006944444,0.5,0.4,0.3,0.4,0.5,0.5
VCS_2024-03-02 12:47:00_Team Flash_GAM Esports,VCS,2024,Spring,2024/3/2 12:47,Team Flash,GAM Esports,1,4,9,0.1,0.6,0.00539707,0.01233616,0.9,0.6,0.5,0.4,0.6,0.6
VCS_2024-03-02 13:52:00_GAM Esports_Team Flash,VCS,2024,Spring,2024/3/2 13:52,GAM Esports,Team Flash,1,9,5,0.5,0.2,0.012326656,0.006163328,0.4,0.6,0.6,0.8,0.6,0.5
CBLOL_2024-03-02 16:15:00_INTZ_Los Grandes,CBLOL,2024,Split 1,2024/3/2 16:15,INTZ,Los Grandes,0,2,3,0,0.4,0.004545455,0.022727273,0.7,0.6,0.5,0.5,0.4,0.5
CBLOL_2024-03-02 17:10:00_paiN Gaming_Liberty,CBLOL,2024,Split 1,2024/3/2 17:10,paiN Gaming,Liberty,0,3,2,0.8,0.5,0.040723982,0.027149321,0.4,0.6,0.7,0.5,0.6,0.5
CBLOL_2024-03-02 18:03:00_RED Canids_KaBuM! Esports,CBLOL,2024,Split 1,2024/3/2 18:03,RED Canids,KaBuM! Esports,1,3,2,0.6,0.7,0.031531532,0.036036036,0.6,0.6,0.5,0.4,0.6,0.7
CBLOL_2024-03-02 19:05:00_Vivo Keyd Stars_Fluxo,CBLOL,2024,Split 1,2024/3/2 19:05,Vivo Keyd Stars,Fluxo,1,5,5,0.8,0.4,0.040358744,0.022421525,0.6,0.8,0.6,0.6,0.6,0.7
CBLOL_2024-03-02 20:06:00_LOUD_FURIA,CBLOL,2024,Split 1,2024/3/2 20:06,LOUD,FURIA,1,4,1,0.6,0.2,0.03125,0.013392857,0.7,0.8,0.5,0.4,0.6,0.2
LCS_2024-03-02 22:06:00_Cloud9_FlyQuest,LCS,2024,Spring,2024/3/2 22:06,Cloud9,FlyQuest,1,7,2,0.4,0.7,0.003076923,0.005384615,0.4,0.5,0.6,0.4,0.6,0.5
LCS_2024-03-02 22:59:00_NRG Kia_Team Liquid,LCS,2024,Spring,2024/3/2 22:59,NRG Kia,Team Liquid,1,9,4,0.4,0.5,0.003074558,0.003843198,0.4,0.7,0.6,0.7,0.6,0.7
LCS_2024-03-03 00:02:00_100 Thieves_Dignitas,LCS,2024,Spring,2024/3/3 0:02,100 Thieves,Dignitas,1,4,2,0.6,0.4,0.004608295,0.003072197,0.3,0.7,0.3,0.6,0.7,0.7
NACL_2024-03-03 01:01:00_Maryville University_Team Liquid Challengers,NACL,2024,Spring,2024/3/3 1:01,Maryville University,Team Liquid Challengers,1,1,5,0.8,0.5,0.009976976,0.005372218,0.4,0.7,0.4,0.4,0.5,0.6
NACL_2024-03-03 01:48:00_Team Liquid Challengers_Maryville University,NACL,2024,Spring,2024/3/3 1:48,Team Liquid Challengers,Maryville University,0,5,2,0.5,0.8,0.005368098,0.010736196,0.4,0.5,0.5,0.4,0.7,0.4
NACL_2024-03-03 02:59:00_Cincinnati Fear_Area of Effect Esports,NACL,2024,Spring,2024/3/3 2:59,Cincinnati Fear,Area of Effect Esports,1,0,0,0.4,0.4,0.007662835,0.005363985,0.2,0.3,0.4,0.7,0.2,0.5
NACL_2024-03-03 03:46:00_Cincinnati Fear_Area of Effect Esports,NACL,2024,Spring,2024/3/3 3:46,Cincinnati Fear,Area of Effect Esports,0,1,0,0.5,0.3,0.008422665,0.005359877,0.2,0.4,0.3,0.6,0.3,0.5
LCK_2024-03-03 04:14:00_KT Rolster_Dplus KIA,LCK,2024,Spring,2024/3/3 4:14,KT Rolster,Dplus KIA,0,11,4,0.4,0.8,0.010711553,0.010711553,0.4,0.5,0.3,0.5,0.6,0.4
NACL_2024-03-03 04:27:00_Cincinnati Fear_Area of Effect Esports,NACL,2024,Spring,2024/3/3 4:27,Cincinnati Fear,Area of Effect Esports,0,1,1,0.4,0.4,0.008409786,0.006116208,0.2,0.5,0.3,0.5,0.4,0.5
LCK_2024-03-03 05:31:00_KT Rolster_Dplus KIA,LCK,2024,Spring,2024/3/3 5:31,KT Rolster,Dplus KIA,1,11,5,0.3,0.9,0.010695187,0.011459129,0.4,0.6,0.4,0.6,0.7,0.5
LCK_2024-03-03 06:24:00_Dplus KIA_KT Rolster,LCK,2024,Spring,2024/3/3 6:24,Dplus KIA,KT Rolster,1,5,12,0.8,0.3,0.011450382,0.011450382,0.7,0.8,0.5,0.5,0.7,0.5
LCK_2024-03-03 08:03:00_DRX_Hanwha Life Esports,LCK,2024,Spring,2024/3/3 8:03,DRX,Hanwha Life Esports,0,1,13,0.3,0.7,0.005339436,0.013729977,0.5,0.6,0.2,0.5,0.7,0.5
LCK_2024-03-03 08:54:00_DRX_Hanwha Life Esports,LCK,2024,Spring,2024/3/3 8:54,DRX,Hanwha Life Esports,0,1,14,0.3,0.7,0.005335366,0.014481707,0.5,0.6,0.1,0.4,0.6,0.5
PCS_2024-03-03 09:11:00_Beyond Gaming_Frank Esports,PCS,2024,Spring,2024/3/3 9:11,Beyond Gaming,Frank Esports,1,4,3,0.5,0.4,0.009139375,0.00990099,0.4,0.9,0.6,0.3,0.4,0.4
LJL_2024-03-03 09:15:00_DetonatioN FocusMe_Fukuoka SoftBank HAWKS gaming,LJL,2024,Spring,2024/3/3 9:15,DetonatioN FocusMe,Fukuoka SoftBank HAWKS gaming,0,17,8,1,1,0.01674277,0.014459665,0.5,0.5,0.8,0.6,0.7,0.4
PCS_2024-03-03 10:06:00_Frank Esports_Beyond Gaming,PCS,2024,Spring,2024/3/3 10:06,Frank Esports,Beyond Gaming,1,3,5,0.3,0.6,0.009885932,0.009885932,0.3,0.4,0.4,0.5,0.9,0.7
VCS_2024-03-03 10:07:00_Rainbow Warriors_CERBERUS Esports,VCS,2024,Spring,2024/3/3 10:07,Rainbow Warriors,CERBERUS Esports,0,0,2,0,0.4,0,0.004559271,0.3,0.7,0.4,0.5,0.6,0.2
LJL_2024-03-03 10:09:00_DetonatioN FocusMe_Fukuoka SoftBank HAWKS gaming,LJL,2024,Spring,2024/3/3 10:09,DetonatioN FocusMe,Fukuoka SoftBank HAWKS gaming,0,17,9,0.9,1,0.016704632,0.015186029,0.4,0.4,0.8,0.5,0.6,0.4
VCS_2024-03-03 10:56:00_CERBERUS Esports_Rainbow Warriors,VCS,2024,Spring,2024/3/3 10:56,CERBERUS Esports,Rainbow Warriors,1,3,0,0.5,0,0.005311077,0,0.5,0.5,0.2,0.3,0.7,0.4
LJL_2024-03-03 11:05:00_DetonatioN FocusMe_Fukuoka SoftBank HAWKS gaming,LJL,2024,Spring,2024/3/3 11:05,DetonatioN FocusMe,Fukuoka SoftBank HAWKS gaming,0,17,10,0.8,1,0.016679303,0.015921152,0.5,0.4,0.7,0.6,0.6,0.4
PCS_2024-03-03 11:11:00_Beyond Gaming_Frank Esports,PCS,2024,Spring,2024/3/3 11:11,Beyond Gaming,Frank Esports,1,5,4,0.5,0.3,0.009848485,0.010606061,0.4,0.9,0.7,0.3,0.5,0.5
PCS_2024-03-03 12:30:00_TALON_CTBC Flying Oyster,PCS,2024,Spring,2024/3/3 12:30,TALON,CTBC Flying Oyster,1,10,6,0.5,0.9,0.010598032,0.012869039,0.3,0.8,0.4,0.4,0.8,0.7
PCS_2024-03-03 13:20:00_TALON_CTBC Flying Oyster,PCS,2024,Spring,2024/3/3 13:20,TALON,CTBC Flying Oyster,0,11,6,0.6,0.8,0.011346445,0.012859304,0.4,0.8,0.4,0.4,0.8,0.7
VCS_2024-03-03 14:15:00_Team Whales_Team Secret,VCS,2024,Spring,2024/3/3 14:15,Team Whales,Team Secret,0,12,9,0.7,0.9,0.010582011,0.012849584,0.6,0.5,0.5,0.6,0.6,0.3
PCS_2024-03-03 14:17:00_TALON_CTBC Flying Oyster,PCS,2024,Spring,2024/3/3 14:17,TALON,CTBC Flying Oyster,1,11,7,0.6,0.8,0.011329305,0.013595166,0.4,0.8,0.5,0.5,0.8,0.7
VCS_2024-03-03 15:06:00_Team Secret_Team Whales,VCS,2024,Spring,2024/3/3 15:06,Team Secret,Team Whales,1,10,12,0.9,0.6,0.013584906,0.010566038,0.7,0.7,0.4,0.7,0.6,0.6
CBLOL_2024-03-03 16:13:00_RED Canids_Vivo Keyd Stars,CBLOL,2024,Split 1,2024/3/3 16:13,RED Canids,Vivo Keyd Stars,1,4,1,0.6,0.8,0.035555556,0.044444444,0.6,0.6,0.4,0.5,0.8,0.6
CBLOL_2024-03-03 17:24:00_KaBuM! Esports_Liberty,CBLOL,2024,Split 1,2024/3/3 17:24,KaBuM! Esports,Liberty,0,2,3,0.6,0.6,0.03539823,0.030973451,0.5,0.6,0.7,0.4,0.5,0.5
CBLOL_2024-03-03 18:24:00_FURIA_INTZ,CBLOL,2024,Split 1,2024/3/3 18:24,FURIA,INTZ,1,3,2,0.2,0,0.013215859,0.004405286,0.4,0.7,0.1,0.7,0.6,0.4
CBLOL_2024-03-03 19:43:00_Los Grandes_paiN Gaming,CBLOL,2024,Split 1,2024/3/3 19:43,Los Grandes,paiN Gaming,0,3,7,0.5,0.7,0.026315789,0.039473684,0.5,0.4,0.4,0.4,0.6,0.6
CBLOL_2024-03-03 20:35:00_Fluxo_LOUD,CBLOL,2024,Split 1,2024/3/3 20:35,Fluxo,LOUD,0,4,1,0.4,0.6,0.021834061,0.034934498,0.6,0.6,0.8,0.6,0.8,0.5
LCS_2024-03-03 21:07:00_Immortals_NRG Kia,LCS,2024,Spring,2024/3/3 21:07,Immortals,NRG Kia,0,3,0,0.3,0.5,0.002262443,0.003770739,0.7,0.7,0.9,0.5,0.8,0.7
LCS_2024-03-03 22:13:00_FlyQuest_100 Thieves,LCS,2024,Spring,2024/3/3 22:13,FlyQuest,100 Thieves,1,6,2,0.7,0.7,0.005275057,0.005275057,0.3,0.7,0.6,0.3,0.8,0.4
LCS_2024-03-03 23:04:00_Dignitas_Shopify Rebellion,LCS,2024,Spring,2024/3/3 23:04,Dignitas,Shopify Rebellion,1,1,0,0.4,0.4,0.003012048,0.003012048,0.6,0.7,0.7,0.3,0.6,0.5
LCS_2024-03-04 00:06:00_Team Liquid_Cloud9,LCS,2024,Spring,2024/3/4 0:06,Team Liquid,Cloud9,0,3,2,0.5,0.5,0.003762227,0.003762227,0.7,0.6,0.7,0.4,0.5,0.7
NACL_2024-03-04 01:24:00_Disguised_LiT Esports,NACL,2024,Spring,2024/3/4 1:24,Disguised,LiT Esports,1,0,0,0.4,0.2,0.003759398,0.003759398,0.5,0.4,0.5,0.6,0.6,0.7
NACL_2024-03-04 02:16:00_Disguised_LiT Esports,NACL,2024,Spring,2024/3/4 2:16,Disguised,LiT Esports,0,1,0,0.4,0.1,0.004507889,0.003756574,0.4,0.4,0.4,0.6,0.7,0.7
NACL_2024-03-04 03:02:00_Disguised_LiT Esports,NACL,2024,Spring,2024/3/4 3:02,Disguised,LiT Esports,1,1,1,0.4,0.2,0.004504505,0.004504505,0.3,0.3,0.4,0.5,0.6,0.6
NACL_2024-03-04 03:53:00_Wildcard Gaming_Area of Effect Esports,NACL,2024,Spring,2024/3/4 3:53,Wildcard Gaming,Area of Effect Esports,1,0,0,0.3,0.5,0.0060015,0.006751688,0.5,0.7,0.5,0.5,0.5,0.5
NACL_2024-03-04 04:39:00_Area of Effect Esports_Wildcard Gaming,NACL,2024,Spring,2024/3/4 4:39,Area of Effect Esports,Wildcard Gaming,1,0,1,0.4,0.4,0.006746627,0.006746627,0.5,0.6,0.5,0.5,0.7,0.5
LCKC_2024-03-04 05:13:00_DRX Challengers_T1 Esports Academy,LCKC,2024,Spring,2024/3/4 5:13,DRX Challengers,T1 Esports Academy,0,11,7,0.9,0.3,0.01423221,0.009737828,0.4,0.4,0.6,0.5,0.6,0.4
NACL_2024-03-04 05:26:00_Wildcard Gaming_Area of Effect Esports,NACL,2024,Spring,2024/3/4 5:26,Wildcard Gaming,Area of Effect Esports,1,1,1,0.4,0.4,0.006736527,0.00748503,0.5,0.7,0.5,0.5,0.7,0.6
LCKC_2024-03-04 06:05:00_DRX Challengers_T1 Esports Academy,LCKC,2024,Spring,2024/3/4 6:05,DRX Challengers,T1 Esports Academy,0,11,8,0.8,0.3,0.01421092,0.010471204,0.3,0.5,0.5,0.4,0.6,0.3
LCKC_2024-03-04 07:39:00_DN Freecs Challengers_Dplus KIA Challengers,LCKC,2024,Spring,2024/3/4 7:39,DN Freecs Challengers,Dplus KIA Challengers,0,3,11,0.2,0.6,0.012705531,0.012705531,0.3,0.6,0.5,0.4,0.7,0.2
LCKC_2024-03-04 08:29:00_DN Freecs Challengers_Dplus KIA Challengers,LCKC,2024,Spring,2024/3/4 8:29,DN Freecs Challengers,Dplus KIA Challengers,0,3,12,0.1,0.6,0.012696042,0.013442868,0.3,0.5,0.4,0.4,0.6,0.2
LCKC_2024-03-04 10:04:00_Hanwha Life Esports Challengers_BNK FEARX Youth,LCKC,2024,Spring,2024/3/4 10:04,Hanwha Life Esports Challengers,BNK FEARX Youth,1,2,0,0.7,0.3,0.014925373,0.008208955,0.7,0.4,0.4,0.1,0.7,0.6
LCKC_2024-03-04 10:56:00_BNK FEARX Youth_Hanwha Life Esports Challengers,LCKC,2024,Spring,2024/3/4 10:56,BNK FEARX Youth,Hanwha Life Esports Challengers,1,0,3,0.2,0.8,0.008202834,0.015659955,0.1,0.7,0.7,0.6,0.4,0.4
LCKC_2024-03-04 11:51:00_Hanwha Life Esports Challengers_BNK FEARX Youth,LCKC,2024,Spring,2024/3/4 11:51,Hanwha Life Esports Challengers,BNK FEARX Youth,0,3,1,0.8,0.3,0.015648286,0.008941878,0.6,0.5,0.5,0.2,0.7,0.7
LFL2_2024-03-04 17:06:00_Akroma_MHSC Esport,LFL2,2024,Spring,2024/3/4 17:06,Akroma,MHSC Esport,1,1,1,0.5,0.5,0,0.000744602,0.5,0.3,0.4,0.7,0.6,0.7
LFL2_2024-03-04 18:54:00_Joblife_Lille Esport,LFL2,2024,Spring,2024/3/4 18:54,Joblife,Lille Esport,0,2,2,0.6,0.3,0.000743494,0,0.4,0.6,0.6,0.3,0.8,0.5
NEXO_2024-03-04 19:10:00_Kawaii Kiwis_UCAM Esports Academy,NEXO,2024,Split 2,2024/3/4 19:10,Kawaii Kiwis,UCAM Esports Academy,0,3,1,0.5,0.4,0,0,0.3,0.2,0.3,0.2,0.4,0.4
CBLOLA_2024-03-04 20:28:00_LOUD Academy_Vivo Keyd Stars Academy,CBLOLA,2024,Split 1,2024/3/4 20:28,LOUD Academy,Vivo Keyd Stars Academy,1,1,3,0.6,0.8,0.021551724,0.034482759,0.3,0.5,0.5,0.3,0.8,0.5
LFL2_2024-03-04 20:50:00_Project Conquerors_Klanik Esport,LFL2,2024,Spring,2024/3/4 20:50,Project Conquerors,Klanik Esport,1,8,2,0.4,0.2,0,0,0.5,0.6,0.5,0.4,0.5,0.4
CBLOLA_2024-03-04 21:32:00_Liberty Academy_INTZ Academy,CBLOLA,2024,Split 1,2024/3/4 21:32,Liberty Academy,INTZ Academy,1,2,2,0.4,0.1,0.017167382,0,0.2,0.4,0.4,0.6,0.5,0.6
CBLOLA_2024-03-04 22:06:00_RED Academy_FURIA Academy,CBLOLA,2024,Split 1,2024/3/4 22:06,RED Academy,FURIA Academy,1,1,3,0.4,0.4,0.017094017,0.017094017,0.3,0.5,0.6,0.2,0.5,0.2
CBLOLA_2024-03-04 22:45:00_Fluxo Academy_paiN Gaming Academy,CBLOLA,2024,Split 1,2024/3/4 22:45,Fluxo Academy,paiN Gaming Academy,0,5,4,0.4,0.7,0.017021277,0.029787234,0.6,0.5,0.3,0.4,0.5,0.6
LCKC_2024-03-05 08:04:00_Gen.G Global Academy_Nongshim Esports Academy,LCKC,2024,Spring,2024/3/5 8:04,Gen.G Global Academy,Nongshim Esports Academy,0,4,9,0.1,0.7,0.005934718,0.015578635,0.4,0.5,0.3,0,0.5,0.6
LCKC_2024-03-05 08:52:00_Gen.G Global Academy_Nongshim Esports Academy,LCKC,2024,Spring,2024/3/5 8:52,Gen.G Global Academy,Nongshim Esports Academy,0,4,10,0.1,0.8,0.005930319,0.016308377,0.4,0.6,0.4,0,0.5,0.6
LCKC_2024-03-05 10:33:00_OKSavingsBank BRION Challengers_KT Rolster Challengers,LCKC,2024,Spring,2024/3/5 10:33,OKSavingsBank BRION Challengers,KT Rolster Challengers,0,0,6,0.6,0.7,0.011851852,0.014074074,0.7,0.7,0.8,0.3,0.6,0.3
LCKC_2024-03-05 11:24:00_KT Rolster Challengers_OKSavingsBank BRION Challengers,LCKC,2024,Spring,2024/3/5 11:24,KT Rolster Challengers,OKSavingsBank BRION Challengers,0,7,0,0.7,0.5,0.014803849,0.011843079,0.3,0.6,0.3,0.7,0.7,0.7
LCKC_2024-03-05 12:15:00_KT Rolster Challengers_OKSavingsBank BRION Challengers,LCKC,2024,Spring,2024/3/5 12:15,KT Rolster Challengers,OKSavingsBank BRION Challengers,1,7,1,0.6,0.6,0.014792899,0.012573964,0.2,0.5,0.3,0.6,0.6,0.7
HM_2024-03-05 15:25:00_Team UNiTY_BRUTE,HM,2024,Spring,2024/3/5 15:25,Team UNiTY,BRUTE,1,0,1,0.4,0.4,0.003695492,0.00443459,0.4,0.5,0.8,0.6,0.7,0.7
HM_2024-03-05 16:24:00_eSuba_Entropiq,HM,2024,Spring,2024/3/5 16:24,eSuba,Entropiq,0,3,14,0.4,1,0.003692762,0.008124077,0.5,0.7,0.8,0.6,0.4,0.6
LFL2_2024-03-05 17:06:00_Lille Esport_Akroma,LFL2,2024,Spring,2024/3/5 17:06,Lille Esport,Akroma,1,3,1,0.4,0.5,0.000738007,0.000738007,0.4,0.8,0.6,0.5,0.2,0.3
GLL_2024-03-05 17:09:00_WLGaming Esports_Team Refuse,GLL,2024,Spring,2024/3/5 17:09,WLGaming Esports,Team Refuse,1,1,0,0.5,0.4,0.003687316,0.002212389,0.4,0.7,0.5,0.5,0.6,0.5
HM_2024-03-05 17:23:00_Europe Saviors Club_OGC Sigma Esports,HM,2024,Spring,2024/3/5 17:23,Europe Saviors Club,OGC Sigma Esports,0,1,0,0.3,0.6,0.002210759,0.004421518,0.5,0.5,0.5,0.5,0.7,0.7
LFL2_2024-03-05 18:02:00_Joblife_Klanik Esport,LFL2,2024,Spring,2024/3/5 18:02,Joblife,Klanik Esport,1,2,4,0.5,0.2,0.000736377,0,0.5,0.6,0.6,0.4,0.4,0.3
GLL_2024-03-05 18:07:00_Wild Panthers Esports_Zerolag Esports,GLL,2024,Spring,2024/3/5 18:07,Wild Panthers Esports,Zerolag Esports,0,1,4,0.3,0.3,0.002207506,0.00147167,0.5,0.7,0.8,0.8,0.7,0.4
HM_2024-03-05 18:18:00_GLORE_Dynamo Eclot,HM,2024,Spring,2024/3/5 18:18,GLORE,Dynamo Eclot,1,1,0,0.7,0.2,0.005882353,0.002205882,0.4,0.7,0.6,0.5,0.7,0.6
ESLOL_2024-03-05 18:50:00_Once Upon A Team_A One Man Army,ESLOL,2024,Spring,2024/3/5 18:50,Once Upon A Team,A One Man Army,0,1,0,0.3,0.6,0.002939015,0.005143277,0.3,0.4,0.6,0.5,0.6,0.6
LFL2_2024-03-05 18:55:00_Project Conquerors_IZI Dream,LFL2,2024,Spring,2024/3/5 18:55,Project Conquerors,IZI Dream,0,0,0,0.4,0.5,0.000734214,0.001468429,0.6,0.6,0.5,0.7,0.5,0.8
CBLOLA_2024-03-05 19:07:00_Flamengo Academy_XV eSports,CBLOLA,2024,Split 1,2024/3/5 19:07,Flamengo Academy,XV eSports,1,0,0,0.6,0.3,0.025423729,0.012711864,0.2,0.6,0.8,0.6,0.2,0.6
ESLOL_2024-03-05 19:48:00_KRC Genk Esports_Dynasty,ESLOL,2024,Spring,2024/3/5 19:48,KRC Genk Esports,Dynasty,1,0,0,0.4,0.1,0.002932551,0.000733138,0.6,0.4,0.7,0.4,0.4,0.8
NEXO_2024-03-05 19:59:00_UCAM Esports Academy_Erfolg Esports,NEXO,2024,Split 2,2024/3/5 19:59,UCAM Esports Academy,Erfolg Esports,0,0,0,0.4,0.6,0.142857143,0.142857143,0.3,0.4,0.3,0.6,0.4,0.6
CBLOLA_2024-03-05 20:01:00_FURIA Academy_INTZ Academy,CBLOLA,2024,Split 1,2024/3/5 20:01,FURIA Academy,INTZ Academy,1,4,4,0.4,0,0.016877637,0,0.2,0.5,0.3,0.5,0.5,0.6
GLL_2024-03-05 20:17:00_Anorthosis Famagusta Esports_Team Phantasma,GLL,2024,Spring,2024/3/5 20:17,Anorthosis Famagusta Esports,Team Phantasma,0,8,2,0.9,0.7,0.00658858,0.005124451,0.2,0.5,0.5,0.5,0.6,0.5
ESLOL_2024-03-05 20:43:00_ZennIT_Myth Esports,ESLOL,2024,Spring,2024/3/5 20:43,ZennIT,Myth Esports,1,3,4,0.7,0.6,0.005120702,0.005120702,0.3,0.9,0.7,0.3,0.5,0.6
CBLOLA_2024-03-05 21:10:00_paiN Gaming Academy_Liberty Academy,CBLOLA,2024,Split 1,2024/3/5 21:10,paiN Gaming Academy,Liberty Academy,1,3,1,0.8,0.5,0.033613445,0.021008403,0.5,0.5,0.6,0.2,0.4,0.4
CBLOLA_2024-03-05 21:48:00_Vivo Keyd Stars Academy_RED Academy,CBLOLA,2024,Split 1,2024/3/5 21:48,Vivo Keyd Stars Academy,RED Academy,0,2,2,0.8,0.5,0.033472803,0.020920502,0.3,0.8,0.5,0.2,0.6,0.7
LLA_2024-03-05 22:07:00_Estral Esports_Leviatan,LLA,2024,Opening,2024/3/5 22:07,Estral Esports,Leviatan,1,6,0,0.8,0.4,0.247311828,0.11827957,0.3,0.4,0.3,0.7,0.7,0.7
LLA_2024-03-05 23:04:00_Leviatan_Estral Esports,LLA,2024,Opening,2024/3/5 23:04,Leviatan,Estral Esports,0,0,7,0.4,0.8,0.117021277,0.255319149,0.7,0.7,0.7,0.3,0.5,0.4
CBLOLA_2024-03-05 23:10:00_Los Grandes Academy_LOUD Academy,CBLOLA,2024,Split 1,2024/3/5 23:10,Los Grandes Academy,LOUD Academy,0,1,3,0.3,0.6,0.0125,0.025,0.4,0.8,0.6,0.3,0.6,0.6
LLA_2024-03-05 23:54:00_Leviatan_Estral Esports,LLA,2024,Opening,2024/3/5 23:54,Leviatan,Estral Esports,0,0,8,0.4,0.8,0.115789474,0.263157895,0.6,0.8,0.8,0.2,0.6,0.5
CBLOLA_2024-03-06 00:04:00_KaBuM! Academy_Fluxo Academy,CBLOLA,2024,Split 1,2024/3/6 0:04,KaBuM! Academy,Fluxo Academy,1,2,2,0.8,0.4,0.033195021,0.01659751,0.4,0.4,0.4,0.6,0.5,0.3
LCK_2024-03-06 05:13:00_OKSavingsBank BRION_DRX,LCK,2024,Spring,2024/3/6 5:13,OKSavingsBank BRION,DRX,0,3,5,0.4,0.3,0.003652301,0.005113221,0.6,0.8,0.4,0.5,0.6,0.1
LCK_2024-03-06 06:04:00_OKSavingsBank BRION_DRX,LCK,2024,Spring,2024/3/6 6:04,OKSavingsBank BRION,DRX,1,3,6,0.3,0.4,0.003649635,0.005839416,0.7,0.8,0.4,0.5,0.6,0.2
LCK_2024-03-06 07:00:00_DRX_OKSavingsBank BRION,LCK,2024,Spring,2024/3/6 7:00,DRX,OKSavingsBank BRION,0,6,4,0.4,0.4,0.005835157,0.004376368,0.6,0.5,0.3,0.7,0.7,0.4
LCK_2024-03-06 08:29:00_Gen.G_Hanwha Life Esports,LCK,2024,Spring,2024/3/6 8:29,Gen.G,Hanwha Life Esports,1,16,2,1,0.8,0.016034985,0.014577259,0.2,0.8,0.5,0.3,0.5,0.4
LCK_2024-03-06 09:20:00_Gen.G_Hanwha Life Esports,LCK,2024,Spring,2024/3/6 9:20,Gen.G,Hanwha Life Esports,1,17,2,1,0.8,0.016751639,0.014566642,0.1,0.8,0.5,0.3,0.5,0.5
PRM_2024-03-06 17:05:00_NNO Prime_MOUZ NXT,PRM,2024,Spring,2024/3/6 17:05,NNO Prime,MOUZ NXT,1,1,4,0.8,0,0.00727802,0,0.6,0.5,0.1,0.5,0.6,0.7
LVP SL_2024-03-06 17:06:00_Rebels Gaming_Guasones,LVP SL,2024,Spring,2024/3/6 17:06,Rebels Gaming,Guasones,0,5,0,0.4,0.6,0.003636364,0.005818182,0.5,0.3,0.3,0.5,0.5,0.4
GLL_2024-03-06 17:08:00_Wild Panthers Esports_Team Refuse,GLL,2024,Spring,2024/3/6 17:08,Wild Panthers Esports,Team Refuse,0,0,1,0.3,0.3,0.002180233,0.002180233,0.4,0.7,0.8,0.4,0.7,0.5
LFL_2024-03-06 17:09:00_BK ROG Esports_Team BDS Academy,LFL,2024,Spring,2024/3/6 17:09,BK ROG Esports,Team BDS Academy,0,4,1,0.6,0.8,0.005809731,0.007988381,0.2,0.7,0.5,0.4,0.7,0.5
